id;desc;_2020;_2021;_2022;_2023;_2024;_2025
6651000;Einzahlungen von Gewinnanteilen aus verbundenen Unternehmen und Beteiligungen;436.380000;0.000000;0.000000;0.000000;0.000000;0.000000
