id,desc,_2020,_2021,_2022,_2023,_2024,_2025
6145000,"Zuschüsse für lfd. Zwecke von verbund. Untern., Beteiligungen und Sondervermögen",129486.080000,0.000000,0.000000,0.000000,0.000000,0.000000
