id;desc;_2020;_2021;_2022;_2023;_2024;_2025
7315000;Zuschüsse an verbundene Unternehme, Sondervermögen und Beteiligungen;100000.000000;160000.000000;0.000000;0.000000;0.000000;0.000000
7318000;Zuschüsse an übrige Bereiche (Kulturstiftung);160000.000000;160000.000000;0.000000;0.000000;0.000000;0.000000
