id,desc,_2020,_2021,_2022,_2023,_2024,_2025
7441200,Abzugsfähige Vorsteuer 19%,28113.630000,58400.000000,0.000000,0.000000,0.000000,0.000000
7441216,Abzugsfähige Vorsteuer 16%,10965.220000,0.000000,0.000000,0.000000,0.000000,0.000000
7441300,Abführung Mehrwertsteuer,113395.050000,180700.000000,0.000000,0.000000,0.000000,0.000000
7455000,Erstatt. f.d. Ausz. v. Dritte a. lfd VerwTät. an verb. Unternehmen (Kurbeitrag),2284645.560000,2464800.000000,0.000000,0.000000,0.000000,0.000000
7455001,Einbehalt für Entgelt WTG,0.000000,116200.000000,116100.000000,125200.000000,146100.000000,146100.000000
