id;desc;_2020;_2021;_2022;_2023;_2024;_2025
/0500.6831000;Einzahl.a.d.Veräuß.von bewegl. Vermögensgegenst. von mehr als 1000 EUR ohne UmStr.;5445.000000;2000.000000;0.000000;0.000000;0.000000;0.000000
