7006Zuschuss für die Sanierung u. Erweiterung Rodelbahn Barenberg,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,"25.000,00",0,0,0,0,0,0
4.2.1.01/7006.7834000 Auszahlung für den Erwerb immaterieller,"25.000,00",0,0,0,0,0,0
Vermögensgegenstände,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,"-25.000,00",0,0,0,0,0,0
